key_bits,rounds,size_mb,repetitions,encryption_mean_s,encryption_sd_s,encryption_mb_s,decryption_mean_s,decryption_sd_s,decryption_mb_s
128,10,1,3,2.62206203333335,0.13426663412485934,0.38137923027272147,2.6684057333356273,0.1730671788449942,0.37475560313309436
128,10,10,3,25.89313503333445,0.7677590027861511,0.3862027516994811,27.38545740000215,0.8142720431527836,0.36515731155906184
128,10,100,3,262.4989124333297,26.16505469699719,0.3809539592869678,276.2907215999997,17.110237419632952,0.36193759754544036
192,12,1,3,3.0793112000004235,0.10039322398091471,0.32474795012594454,3.2203965999991246,0.060890054616742156,0.3105207600828643
192,12,10,3,30.37501329999941,0.46543834279507107,0.32921796284448684,33.105535600002135,0.892585949588804,0.30206428679557007
192,12,100,3,310.26299653333507,20.535847269295928,0.3223072074895527,336.7859339666684,36.03689487736659,0.296924514697508
256,14,1,3,3.669324533334778,0.35960387022532153,0.2725297233633281,3.77832313333541,0.1878552348075356,0.264667675238572
256,14,10,3,35.015774366671394,0.2709939668994014,0.2855855733842679,37.63529516666555,0.7509097836654126,0.26570802635440016
256,14,100,3,354.3327459333377,13.135924504748548,0.2822205995570431,381.06778883333754,6.276639475992827,0.26242050084095575
